"project_id","domain","language","windows","window_idx","num_team","num_commits","blau_gender","Gini_gh_ten","user_id","Core1","commits","propCommits","gender","github_tenure","leavesNextQ"
1101,"OTHER","Python",23,6,8,13570,0,0.45686329326251,117614,0,1481,0.109137803979366,"male",271,1
1101,"OTHER","Python",23,6,8,13570,0,0.45686329326251,1553744,0,724,0.0533529845246868,"male",1285,1
1101,"OTHER","Python",23,6,8,13570,0,0.45686329326251,213378,0,403,0.0296978629329403,"male",1143,1
1101,"OTHER","Python",23,6,8,13570,0,0.45686329326251,88459,0,225,0.0165806927044952,"male",430,0
1101,"OTHER","Python",23,6,8,13570,0,0.45686329326251,880091,0,27,0.00198968312453943,"male",271,1
1101,"OTHER","Python",23,6,8,13570,0,0.45686329326251,7245,0,8,0.000589535740604274,"male",272,1
1101,"OTHER","Python",23,9,10,10720,0,0.470186450064612,1369907,0,5060,0.472014925373134,"male",556,1
1101,"OTHER","Python",23,9,10,10720,0,0.470186450064612,877622,0,2224,0.207462686567164,"male",313,1
1101,"OTHER","Python",23,9,10,10720,0,0.470186450064612,1882063,0,1108,0.103358208955224,"male",1018,1
1101,"OTHER","Python",23,9,10,10720,0,0.470186450064612,88459,0,793,0.0739738805970149,"male",700,0
1101,"OTHER","Python",23,9,10,10720,0,0.470186450064612,880091,0,418,0.0389925373134328,"male",2,1
1101,"OTHER","Python",23,9,10,10720,0,0.470186450064612,1614101,0,366,0.0341417910447761,"male",1216,1
1101,"OTHER","Python",23,9,10,10720,0,0.470186450064612,1349863,0,354,0.0330223880597015,"male",306,0
1101,"OTHER","Python",23,9,10,10720,0,0.470186450064612,66609,0,354,0.0330223880597015,"male",306,1
1101,"OTHER","Python",23,9,10,10720,0,0.470186450064612,7245,0,35,0.00326492537313433,"male",2,0
1101,"OTHER","Python",23,9,10,10720,0,0.470186450064612,1419931,0,8,0.000746268656716418,"male",998,1
1101,"OTHER","Python",23,18,20,14210,0,0.411372073683124,7245,0,4400,0.309641097818438,"male",799,0
1101,"OTHER","Python",23,18,20,14210,0,0.411372073683124,1882063,0,3617,0.254539057002111,"male",217,1
1101,"OTHER","Python",23,18,20,14210,0,0.411372073683124,877622,0,2182,0.153553835327234,"male",1115,1
1101,"OTHER","Python",23,18,20,14210,0,0.411372073683124,738787,0,834,0.0586910626319493,"male",411,1
1101,"OTHER","Python",23,18,20,14210,0,0.411372073683124,1646854,0,566,0.0398311048557354,"male",309,1
1101,"OTHER","Python",23,18,20,14210,0,0.411372073683124,1553744,0,509,0.0358198451794511,"male",214,0
1101,"OTHER","Python",23,18,20,14210,0,0.411372073683124,1614222,0,485,0.0341308937368051,"male",273,1
1101,"OTHER","Python",23,18,20,14210,0,0.411372073683124,1614101,0,482,0.0339197748064743,"male",415,0
1101,"OTHER","Python",23,18,20,14210,0,0.411372073683124,117614,0,352,0.024771287825475,"male",799,0
1101,"OTHER","Python",23,18,20,14210,0,0.411372073683124,7244,0,257,0.0180858550316678,"male",24,1
1101,"OTHER","Python",23,18,20,14210,0,0.411372073683124,1349863,0,219,0.015411681914145,"male",495,1
1101,"OTHER","Python",23,18,20,14210,0,0.411372073683124,88459,0,146,0.01027445460943,"male",1501,0
1101,"OTHER","Python",23,18,20,14210,0,0.411372073683124,1338718,0,61,0.00429275158339198,"male",894,1
1101,"OTHER","Python",23,18,20,14210,0,0.411372073683124,2315614,0,36,0.00253342716396904,"male",273,1
1101,"OTHER","Python",23,18,20,14210,0,0.411372073683124,991177,0,23,0.00161857846586911,"male",48,1
1101,"OTHER","Python",23,18,20,14210,0,0.411372073683124,66609,0,18,0.00126671358198452,"male",495,1
1101,"OTHER","Python",23,18,20,14210,0,0.411372073683124,1404692,0,9,0.000633356790992259,"male",487,1
1101,"OTHER","Python",23,18,20,14210,0,0.411372073683124,841357,0,9,0.000633356790992259,"male",317,0
1101,"OTHER","Python",23,18,20,14210,0,0.411372073683124,2290900,0,4,0.000281491907107671,"male",418,1
1101,"OTHER","Python",23,18,20,14210,0,0.411372073683124,1614544,0,1,7.03729767769177e-05,"male",179,0
1101,"OTHER","Python",23,7,6,5480,0,0.302504816955684,875071,0,3274,0.597445255474453,"male",1240,0
1101,"OTHER","Python",23,7,6,5480,0,0.302504816955684,1882066,0,1116,0.203649635036496,"male",1322,1
1101,"OTHER","Python",23,7,6,5480,0,0.302504816955684,226980,0,690,0.125912408759124,"None",198,1
1101,"OTHER","Python",23,7,6,5480,0,0.302504816955684,991177,0,367,0.066970802919708,"male",1033,0
1101,"OTHER","Python",23,7,6,5480,0,0.302504816955684,88459,0,18,0.00328467153284672,"male",516,0
1101,"OTHER","Python",23,7,6,5480,0,0.302504816955684,1614101,0,15,0.00273722627737226,"male",1400,0
1101,"OTHER","Python",23,3,19,4213,0.111,0.272573552534579,88459,0,2627,0.623546166627107,"male",164,0
1101,"OTHER","Python",23,3,19,4213,0.111,0.272573552534579,117614,0,465,0.110372656064562,"male",538,0
1101,"OTHER","Python",23,3,19,4213,0.111,0.272573552534579,1614102,0,386,0.0916211725611203,"male",1550,0
1101,"OTHER","Python",23,3,19,4213,0.111,0.272573552534579,1349863,0,352,0.0835509138381201,"male",842,1
1101,"OTHER","Python",23,3,19,4213,0.111,0.272573552534579,1614101,0,71,0.0168525990980299,"male",1753,0
1101,"OTHER","Python",23,3,19,4213,0.111,0.272573552534579,1338718,0,54,0.0128174697365298,"male",443,1
1101,"OTHER","Python",23,3,19,4213,0.111,0.272573552534579,1614118,0,51,0.0121053880845004,"male",1611,1
1101,"OTHER","Python",23,3,19,4213,0.111,0.272573552534579,1625466,0,46,0.010918585331118,"female",1675,0
1101,"OTHER","Python",23,3,19,4213,0.111,0.272573552534579,1614123,0,35,0.00830761927367672,"male",1611,1
1101,"OTHER","Python",23,3,19,4213,0.111,0.272573552534579,1418472,0,29,0.00688345596961785,"None",1572,0
